accuracy,club_id,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,place,postcode,status,type,lat,lng
GEOMETRIC_CENTER,145852,"Wilhelmstraße, 10963 Berlin, Germany",EiVXaWxoZWxtc3RyYXNzZSwgMTA5NjMgQmVybGluLCBHZXJtYW55IkgqRgoUChIJNxVUHM5RqEcR0jVOpHKa_-gSFAoSCTHRtF8yUKhHEaD1P5VJICEcGhgKCg0PfUofFYpB-gcSCg2hZkwfFYMJ-wc,"10963, Wilhelmstraße, 10963",52.5038943,13.3873775,1, Schicksaal-Tommyhaus,10963,OK,route,52.5038943,13.3873775
ROOFTOP,21027,"Weserstraße 9, 12047 Berlin, Germany",ChIJDWlTLrdPqEcRIWilFa6gHVo,"Weserstraße 9, 12047",52.4882094,13.4285893,1, Schillingbar,12047,OK,street_address,52.4882094,13.4285893
ROOFTOP,112222,"Saarbrücker Str. 23, 10405 Berlin, Germany",ChIJOXMaSB1OqEcRnl9CXsN20RU,Saarbrücker Straße 23 10405,52.53060139999999,13.4134281,1, Schlagwerk,10405,OK,street_address,52.53060139999999,13.4134281
ROOFTOP,137022,"Lohmühlenstraße 1, 12435 Berlin, Germany",ChIJja_9YlNOqEcRuxDlxOFU_Dg,"Lohmühlenstraße 1, 12435",52.49647,13.44864,1, Schlesischer Busch,12435,OK,street_address,52.49647,13.44864
ROOFTOP,143822,"Skalitzer Str. 135A, 10999 Berlin, Germany",ChIJTRKDYDNOqEcR2_TcTOWJQ_s,"Skalitzer Str. 135A, 10999",52.49936,13.41905,1, SchneidersLaden,10999,OK,street_address,52.49936,13.41905
ROOFTOP,6503,"Bernauer Str. 63, 13355 Berlin, Germany",ChIJxaD33_dRqEcRXqtize_Xagk,"Bernauer Str. 63, 13355",52.5419243,13.4018956,1, Schoenwetter,13355,OK,street_address,52.5419243,13.4018956
ROOFTOP,6503,"Bernauer Str. 63, 13355 Berlin, Germany",ChIJxaD33_dRqEcRXqtize_Xagk,"Bernauer Str. 63, 13355",52.5419243,13.4018956,1, Schoenwetter,13355,OK,street_address,52.5419243,13.4018956
ROOFTOP,34193,"Rollbergstraße 26, 12053 Berlin, Germany",ChIJ7yZZUqNPqEcRe3Ogtaad424,"Rollbergstraße 26, 12053",52.4795442,13.4329425,1, Schwuz,12053,OK,street_address,52.4795442,13.4329425
ROOFTOP,135944,"Columbiadamm 160, 10965 Berlin, Germany",ChIJhadej8BPqEcRKlV3PMRUoFs,"Columbiadamm 160, 10965",52.4797,13.41637,1, Scube Park Columbia,10965,OK,street_address,52.4797,13.41637
ROOFTOP,143982,"Gormannstraße 7, 10119 Berlin, Germany",ChIJWTEV2eNRqEcRrxK_lFKp-FU,"Gormannstraße 7, 10119",52.5270586,13.4046083,1, Seven Star Gallery,10119,OK,street_address,52.5270586,13.4046083
ROOFTOP,28975,"Sieversufer 22, 12359 Berlin, Germany",ChIJu92tu3pPqEcRbF_w69LUs50,"Sieversufer 22, 12359",52.46060199999999,13.4530862,1, Sieversufer 22,12359,OK,street_address,52.46060199999999,13.4530862
ROOFTOP,114471,"Gerichtstraße 35, 13347 Berlin, Germany",ChIJ_4cWH4dRqEcRsErX4RuEdkg,"Gerichtstraße 35, 13347",52.5450039,13.3665422,1, Silent Green Kulturquartier,13347,OK,street_address,52.5450039,13.3665422
ROOFTOP,140747,"Am Flutgraben 3, 12435 Berlin, Germany",ChIJ6ZQ3XTxPqEcR0tt9W9jwsmY,Am Flutgraben 3,52.4970977,13.4516979,1, Sinneslust-Oase,12435,OK,street_address,52.4970977,13.4516979
ROOFTOP,17118,"Hauptstraße 15, 10317 Berlin, Germany",ChIJwx7Ew95OqEcRyORk9R9VIxY,Hauptstrasse 15; Rummelsburg; 10317,52.4932172,13.4919033,1, Sisyphos,10317,OK,premise,52.4932172,13.4919033
ROOFTOP,147221,"Oranienstraße 142, 10969 Berlin, Germany",ChIJyzMqLCxOqEcR6FhOoGQwvQo,"Oranienstraße 142, 10969",52.5040188,13.4095659,1, Skyliveclub,10969,OK,street_address,52.5040188,13.4095659
ROOFTOP,84807,"Lehrter Str. 35, 10557 Berlin, Germany",ChIJ_UlhgZtRqEcRWfJQQbDFCQU,"Lehrter Str. 35, 10557",52.53425379999999,13.3593443,1, Slaughterhouse am Kulturfabrik Moabit,10557,OK,street_address,52.53425379999999,13.3593443
ROOFTOP,15179,"Oranienstraße 190, 10999 Berlin, Germany",ChIJG3xlXzROqEcRBFp2Cv9PSws,"Oranienstraße 190, 10999",52.50038439999999,13.4219941,1, So36,10999,OK,street_address,52.50038439999999,13.4219941
ROOFTOP,55558,"Knaackstraße 97, 10435 Berlin, Germany",ChIJkUpouP9RqEcRyhx26L9_1js,"KulturBrauerei, Knaackstraße 97, 10435",52.5393856,13.4137106,1, Soda Club,10435,OK,"establishment,point_of_interest",52.5393856,13.4137106
ROOFTOP,145124,"Torstraße 164, 10115 Berlin, Germany",ChIJgSEQ7uVRqEcR8yp6N97R6F8,"Torstr. 164, 10115",52.5288576,13.3959902,1, Sodom & Gomorra Ultra Lounge,10115,OK,premise,52.5288576,13.3959902
ROOFTOP,150445,"Augsburger Str. 41, 10789 Berlin, Germany",ChIJcVwt1f5QqEcRDbUDi_GPF0o,"Augsburger Straße 41, 10789",52.5024885,13.3318377,1, Sofitel Kurfürstendamm,10789,OK,premise,52.5024885,13.3318377
ROOFTOP,11809,"Stresemannstraße 76, 10963 Berlin, Germany",ChIJ2WSje81RqEcRHPYSzH3n4uc,"Stresemannstraße 76, 10963",52.50430799999999,13.383744,1, Solar,10963,OK,street_address,52.50430799999999,13.383744
ROOFTOP,156267,"Edisonstraße 63, 12459 Berlin, Germany",ChIJ8QnpA7dIqEcRhlzkQO0-4cs,"Edisonstr. 63, 12459",52.4623187,13.5136291,1, Sonnendeck Berlin,12459,OK,premise,52.4623187,13.5136291
ROOFTOP,131525,"Große Hamburger Str. 29-30, 10115 Berlin, Germany",ChIJrbyS5-ZRqEcR71AwwMPyz70,"Große Hamburger Straße 29-30, 10115",52.5253025,13.399192,1, Sophienkirche,10115,OK,street_address,52.5253025,13.399192
ROOFTOP,138508,"Revaler Str. 99, 10245 Berlin, Germany",ChIJsdkMp1lOqEcRq8YbzXSVlqI,"Revalerstr.99, 10245",52.5077221,13.4542457,1, Sound Kitchen Emma Pea,10245,OK,street_address,52.5077221,13.4542457
ROOFTOP,114070,"Reichenberger Str. 152, 10999 Berlin, Germany",ChIJ87hfSjVOqEcRjuvQJIACc88,"Reichenberger Str. 152, 10999",52.49742,13.4245647,1, Sound Metaphors,10999,OK,street_address,52.49742,13.4245647
ROOFTOP,152773,"Ziegrastraße 11, 12057 Berlin, Germany",ChIJH4zU5g1PqEcRT5yaMWF4hjY,"Ziegrastr. 11, 12057",52.4764363,13.459215,1, Sounds,12057,OK,street_address,52.4764363,13.459215
ROOFTOP,80194,"Zossener Str. 33, 10961 Berlin, Germany",ChIJ76-KjtdPqEcRc7fCpP00-eM,"Zossener Strasse 33, 10961",52.4904807,13.3945702,1, Spacehall Record Store,10961,OK,premise,52.4904807,13.3945702
ROOFTOP,68304,"Friedrich-Engels-Straße 22, 14473 Potsdam, Germany",ChIJ0U82y-31qEcRq6vq5eOrStI,"Friedrich-Engels-Straße 22, 14473 Potsdam",52.38937,13.07694,1, Spartacus Potsdam,14473,OK,street_address,52.38937,13.07694
ROOFTOP,110181,"Bürknerstraße 12, 12047 Berlin, Germany",ChIJo_NVEspPqEcR55W2aEhMjlk,Bürknerstraße 12 12047,52.4931978,13.4230399,1, Spektrum,12047,OK,street_address,52.4931978,13.4230399
ROOFTOP,3394,"Köpenicker Str. 16-17, 10997 Berlin, Germany",ChIJUR9LjUhOqEcRs6PoclGkkJc,"Köpenicker Str. 16-17, 10997",52.505555,13.435102,1, Spindler & Klatt,10997,OK,premise,52.505555,13.435102
ROOFTOP,152121,"Weichselstraße 38, 12045 Berlin, Germany",ChIJ87m1Oq5PqEcRdhN7DHEE4zI,"Weichselstraße 38, 12045",52.488431,13.438231,1, Sprachsalon Berlin,12045,OK,street_address,52.488431,13.438231
ROOFTOP,124506,"Wilhelmine-Gemberg-Weg 10, 10179 Berlin, Germany",ChIJ7e_uKTpOqEcRAKwBZFjoeq0,"Wilhelmine-Gemberg-Weg 10/12/14, 10179",52.51053289999999,13.4246814,1, Spreefeld Bootshaus,10179,OK,premise,52.51053289999999,13.4246814
ROOFTOP,104707,"Gubener Str. 41, 10243 Berlin, Germany",ChIJ90utoFxOqEcRfPUfc0W8Im0,"Gubener Straße 41, 10243",52.5107729,13.4496315,1, Spud Bencer,10243,OK,premise,52.5107729,13.4496315
ROOFTOP,117216,"Invalidenstraße 3, 10115 Berlin, Germany",ChIJHSYfAPBRqEcRj4xV9A1z1_c,Invalidenstr. 3 10115,52.5331265,13.3972492,1, St. Elisabeth Kirche,10115,OK,premise,52.5331265,13.3972492
ROOFTOP,159152,"Mariannenpl. 28, 10997 Berlin, Germany",ChIJx1xBrDdOqEcRPI1vDMep-ME,"Mariannenpl. 28, 10997",52.50546869999999,13.4268587,1, St. Thomas Kirche,10997,OK,street_address,52.50546869999999,13.4268587
ROOFTOP,22518,"Ritterstraße 26, 10969 Berlin, Germany",ChIJu8m_QyxOqEcRu_JZRCm9ec4,Ritterstrasse 26; Kreuzberg; 10969 Mitte,52.50291,13.40791,1, st.Georg,10969,OK,street_address,52.50291,13.40791
ROOFTOP,11753,"Krossener Str. 24, 10245 Berlin, Germany",ChIJXyJeL19OqEcRW6aZpMWeygU,Krossener Strasse 24; Friedrichshain; 10245,52.5101525,13.4603374,1, Stereo 33,10245,OK,street_address,52.5101525,13.4603374
ROOFTOP,155142,"An der Wuhlheide 197, 12459 Berlin, Germany",ChIJK7fkNI1IqEcRri5XBf4G_Cw,"An der Wuhlheide 197, 12459",52.46102,13.54962,1, Strandbad FEZ,12459,OK,street_address,52.46102,13.54962
ROOFTOP,19899,"Sportpromenade 9, 12527 Berlin, Germany",ChIJyY5nhnQ4qEcRSv3BCGXY8Sc,"Sportpromenade 9, 12527",52.4087255,13.6056755,1, Strandbad Grünau,12527,OK,street_address,52.4087255,13.6056755
ROOFTOP,34226,"Jungfernheideweg 60, 13629 Berlin, Germany",ChIJ70gbrrtWqEcRuWRjAzetEFw,"Jungfernheideweg 60, 13629",52.54378,13.27435,1, Strandbad Jungfernheide,13629,OK,street_address,52.54378,13.27435
ROOFTOP,121019,"Am Klostersee 13B, 14797 Kloster Lehnin, Germany",ChIJV8SDChqTqEcR-S-zt-qYQQQ,Am Klostersee 13b 14797 Kloster Lehnin,52.32850999999999,12.74631,1, Strandbad Lehnin,14797,OK,street_address,52.32850999999999,12.74631
APPROXIMATE,151589,"Alfred-Scholz-Platz, 12043 Berlin, Germany",ChIJlQSWiKNPqEcR1Je6Isn1RUg,Alfred-Scholz-Platz 12043 Neukölln,52.4793239,13.4374919,2, Strassen Bühne,12043,OK,,52.4793239,13.4374919
ROOFTOP,151186,"Brunnenstraße 183, 10119 Berlin, Germany",ChIJw2rYF-VRqEcRYekwyez6vh4,"Brunnenstrasse 183, 10119",52.5314612,13.3989984,1, Studio 183,10119,OK,premise,52.5314612,13.3989984
ROOFTOP,143430,"Uferstraße 8-11, 13357 Berlin, Germany",ChIJccyEDb9TqEcR4VBvdaaG524,"Studio dB - Uferstrasse 8-11, Studio A14 - 13357",52.5518203,13.374371,1, Studio dB,13357,OK,"establishment,night_club,point_of_interest",52.5518203,13.374371
ROOFTOP,104473,"Köpenicker Str. 55, 10179 Berlin, Germany",ChIJIRL6ajpOqEcRSmd66q-4YTI,"Köpenicker Str. 55, 10179",52.5097,13.42231,1, Studio r°,10179,OK,street_address,52.5097,13.42231
ROOFTOP,43297,"Admiralstraße 1-2, 10999 Berlin, Germany",ChIJwadaNTNOqEcRT6SwAstQw7Y,"Admiralstraße 1-2, 10999",52.498287,13.4168212,1, Südblock,10999,OK,street_address,52.498287,13.4168212
ROOFTOP,17071,"Revaler Str. 99, 10245 Berlin, Germany",ChIJsdkMp1lOqEcRq8YbzXSVlqI,Revaler Strasse 99; Friedrichshain; 10245,52.5077221,13.4542457,1, Suicide Circus,10245,OK,street_address,52.5077221,13.4542457
GEOMETRIC_CENTER,26014,"Jessnerstraße, 10247 Berlin, Germany",ChIJJybAg_ROqEcR5RPfo_fj4x8,"Jessnerstraße, 10247",52.511072,13.4717041,1, Supamolly,10247,OK,route,52.511072,13.4717041
ROOFTOP,11554,"Wühlischstraße 43, 10245 Berlin, Germany",ChIJk6eluVhOqEcRLmDO8mD8PYA,"Wühlischstraße 43, 10245",52.5086064,13.4610066,1, Süss War Gestern,10245,OK,street_address,52.5086064,13.4610066
ROOFTOP,150609,"Veteranenstraße 16, 10119 Berlin, Germany",ChIJbUtlI_tRqEcRYOSc4ujKjgE,"Veteranenstrasse 16, 10119 Deutschland",52.5335535,13.4022086,1, Suzie Mambo,10119,OK,premise,52.5335535,13.4022086
ROOFTOP,13913,"Schiffbauerdamm 11, 10117 Berlin, Germany",ChIJI8NDzcNRqEcRAQHLUW6_7pA,Schiffbauerdamm 11; Mitte; 10117,52.52088999999999,13.38459,1, Tausend,10117,OK,street_address,52.52088999999999,13.38459
ROOFTOP,18934,"Platz der Luftbrücke 5, 12101 Berlin, Germany",ChIJmzoVxehPqEcRB6YzEZWqGuM,Flughafen Tempelhof; Tempelhof; 12101,52.48244649999999,13.3892026,1, Tempelhof Airport,12101,OK,"establishment,point_of_interest",52.48244649999999,13.3892026
ROOFTOP,63458,"Möckernstraße 10, 10963 Berlin, Germany",ChIJWaWSpTJQqEcRu84KBTesmow,"Möckernstraße 10, 10963",52.50158390000001,13.3811564,1, Tempodrom,10963,OK,premise,52.50158390000001,13.3811564
ROOFTOP,152761,"Grolmanstraße 28, 10623 Berlin, Germany",ChIJu4vkl_xQqEcRd8H24Hog8R0,"Grolmanstrasse 28, 10623",52.5045219,13.3231664,1, Terzo Mondo,10623,OK,street_address,52.5045219,13.3231664
ROOFTOP,66322,"Teufelsseechaussee 10, 14193 Berlin, Germany",ChIJdStNO2pXqEcROUoHi3QuMOg,"Teufelseechaussee 10, Grunewald, 14193",52.4961334,13.2392013,1, Teufelsberg,14193,OK,street_address,52.4961334,13.2392013
ROOFTOP,104545,"Kleine Präsidentenstraße 4, 10178 Berlin, Germany",ChIJSx-jsuBRqEcRoORYgXDZSGE,"Kleine Präsidentenstraße 4, 10178",52.5226225,13.3999726,1, The Liberate,10178,OK,street_address,52.5226225,13.3999726
ROOFTOP,149981,"Danziger Str. 1, 10435 Berlin, Germany",ChIJHRwLdv9RqEcRGkNca7jEgpk,"Danziger Str. 1, 10435",52.5411559,13.4127789,1, Toast Hawaii,10435,OK,street_address,52.5411559,13.4127789
ROOFTOP,146986,"Möckernstraße 26, 10963 Berlin, Germany",ChIJxY8l4DFQqEcRTLPVTQ0gR7k,"Möckernstraße 26, 10963",52.49519180000001,13.377439,1, Tor Eins,10963,OK,street_address,52.49519180000001,13.377439
ROOFTOP,135694,"Treskowallee 129, 10318 Berlin, Germany",ChIJs2D2GtBIqEcRV1tV0XgWTts,"Treskowallee 129, 10318",52.4781929,13.5246451,1, Trabrennbahn Karlshorst,10318,OK,street_address,52.4781929,13.5246451
ROOFTOP,87128,"Alexanderstraße 7, 10178 Berlin, Germany",ChIJzUBDKBlOqEcRiZcv2MLSNQo,"Alexanderstr. 7, 10178",52.5230361,13.4166955,1, Traffic Club Berlin,10178,OK,street_address,52.5230361,13.4166955
ROOFTOP,12508,"Schlesische Str. 35A, 10997 Berlin, Germany",ChIJqYMTO1JOqEcR5ixNnM8qs_I,"Schlesische Straße 35 a, Kreuzberg",52.49961,13.44524,1, Transit Bar,10997,OK,street_address,52.49961,13.44524
ROOFTOP,157011,"Heidestraße 50, 10557 Berlin, Germany",ChIJPYgROJdRqEcRreA6YNh7l8g,"Heidestrasse 50, 10557",52.5303114,13.3670772,1, Trauma Bar und Kino,10557,OK,premise,52.5303114,13.3670772
ROOFTOP,156777,"Revaler Str. 99, 10245 Berlin, Germany",ChIJsdkMp1lOqEcRq8YbzXSVlqI,"Revaler Str. 99, 10245",52.5077221,13.4542457,1, Treehouse,10245,OK,street_address,52.5077221,13.4542457
GEOMETRIC_CENTER,18571,"Treptower Park, Alt-Treptow, 12435 Berlin, Germany",ChIJWVbXxhhPqEcR3OZE5GXI9I4,Treptower Park,52.4884599,13.4697445,2, Treptower Park,12435,OK,"establishment,park,point_of_interest",52.4884599,13.4697445
ROOFTOP,5494,"Köpenicker Str. 70, 10179 Berlin, Germany",ChIJ2RpH5TpOqEcRWK0z_M__z18,Köpenickerstrasse 70; Mitte; 10179,52.5110009,13.4195187,1, Tresor,10179,OK,premise,52.5110009,13.4195187
ROOFTOP,70817,"Wilhelmstraße 44, 10117 Berlin, Germany",ChIJu8AAvc9RqEcRrt-4rS51eVs,"Wilhelmstraße 44, 10117",52.51138,13.38392,1, Tschechisches Zentrum,10117,OK,street_address,52.51138,13.38392
ROOFTOP,93514,"Boddinstraße 57A, 12053 Berlin, Germany",ChIJu-gCX7tPqEcRfKsQ9PtZ6Ko,"Boddinstraße 57a, 12053",52.4804299,13.4315446,1, Twinpigs,12053,OK,street_address,52.4804299,13.4315446
ROOFTOP,121856,"Viktoriastraße 10-18, 12105 Berlin, Germany",ChIJhdT8HlRFqEcRA2rIxGLjdi0,"Viktoriastraße 10-18, 12105",52.4544783,13.381799,1, ufaFabrik - Internationales Kultur Centrum,12105,OK,street_address,52.4544783,13.381799
ROOFTOP,103395,"Fürbringerstraße 20A, 10961 Berlin, Germany",ChIJcV5p8tZPqEcRrBPN56AzDIY,"Fürbringerstrasse 20a, DE10961",52.493104,13.3979118,1, Unterrock Berlin,10961,OK,street_address,52.493104,13.3979118
ROOFTOP,136723,"Mehringdamm 32, 10961 Berlin, Germany",ChIJYUr6IilQqEcR4nrhX5xmkK4,"Mehringdamm 32, 10961",52.4938254,13.3879279,1, Untertage Berlin,10961,OK,street_address,52.4938254,13.3879279
ROOFTOP,68748,"Revaler Str. 99, 10245 Berlin, Germany",ChIJsdkMp1lOqEcRq8YbzXSVlqI,"Revaler Str. 99, 10245",52.5077221,13.4542457,1, Urban Spree,10245,OK,street_address,52.5077221,13.4542457
ROOFTOP,2629,"Paul-Heyse-Straße 26, 10407 Berlin, Germany",ChIJQyMZ33NOqEcRnZhf1WMm4hM,"Paul-Heyse-Straße 26, 10407",52.530817,13.450184,1, Velodrom Berlin,10407,OK,street_address,52.530817,13.450184
GEOMETRIC_CENTER,129980,"Herzbergstraße, Berlin, Germany",ChIJIWw-kptOqEcR6L814FBQEbA,"Herzbergstrasse, 10365",52.5265268,13.4926147,1, Velvet Monkeys - Club Berlin,,OK,route,52.5265268,13.4926147
ROOFTOP,144604,"Fehmarner Str. 4, 13353 Berlin, Germany",ChIJI8rZl3lRqEcRc6iSl2agSUQ,"Fehmarner Straße 4, 13353",52.54057,13.3487101,1, Venus des Westens,13353,OK,street_address,52.54057,13.3487101
GEOMETRIC_CENTER,156872,"Mercedes Platz, 10243 Berlin, Germany",ChIJvzZlpTxOqEcR4gXqLVxcuv4,"Verti Music Hall, Mercedes-Platz 1, 10243",52.5051145,13.4433182,1, Verti Music Hall,10243,OK,"establishment,point_of_interest",52.5051145,13.4433182
ROOFTOP,155861,"Scheffelstraße 21, 10367 Berlin, Germany",ChIJzXKqcolOqEcRlgJaAK-Zx2s,"Scheffelstraße 21, 10367",52.5201536,13.473208,1, Villa Kuriosum,10367,OK,street_address,52.5201536,13.473208
ROOFTOP,144145,"Müllerstraße 55, 13349 Berlin, Germany",ChIJr0Wxa9dTqEcRrFDK_faEJhg,Müllerstrasse 55,52.5535899,13.3470586,1, Vodoo55,13349,OK,street_address,52.5535899,13.3470586
ROOFTOP,106495,"Wiesenweg 5, 10365 Berlin, Germany",ChIJG90S8_FOqEcRcLK4spARRwA,"Wiesenweg 5, 10365",52.5076153,13.4757216,1, Void Club,10365,OK,street_address,52.5076153,13.4757216
GEOMETRIC_CENTER,8701,"Rosa-Luxemburg-Platz, 10178 Berlin, Germany",ChIJe6Vo3R1OqEcRxo0PyQzHMeI,"Rosa-Luxemburg-Platz, 10178",52.5266977,13.4113305,1, Volksbühne,10178,OK,route,52.5266977,13.4113305
GEOMETRIC_CENTER,66201,"Volkspark Friedrichshain, 10249 Berlin, Germany",ChIJ_S5uaxJOqEcRdg-gu1fEgcI,Volkspark Friedrichshain,52.5280353,13.4363934,1, Volkspark Friedrichshain,10249,OK,"establishment,park,point_of_interest",52.5280353,13.4363934
GEOMETRIC_CENTER,18678,"Hasenheide, 10967 Berlin, Germany",EiFIYXNlbmhlaWRlLCAxMDk2NyBCZXJsaW4sIEdlcm1hbnkiSCpGChQKEgkLCUecyE-oRxE-cOBb55adxRIUChIJX_eNMslPqEcRANQ9lUkgIRwaGAoKDdrFSB8V0Nr9BxIKDZwzSR8VVGMACA,Hasenheide; Kreuzberg; 10967,52.4878886,13.4160823,1, Volkspark Hasenheide,10967,OK,route,52.4878886,13.4160823
ROOFTOP,146673,"Müllerstraße 55, 13349 Berlin, Germany",ChIJr0Wxa9dTqEcRrFDK_faEJhg,"Müllerstraße 55, 13349",52.5535899,13.3470586,1, Voodoo55,13349,OK,street_address,52.5535899,13.3470586
ROOFTOP,156723,"Max-Brauer-Allee 204, 22769 Hamburg, Germany",ChIJyVq1Yl2PsUcRpsMStQnrTxg,Max-Brauer-Allee 204,53.5615325,9.9557332,1, Waagenbau,22769,OK,street_address,53.5615325,9.9557332
ROOFTOP,51522,"Danziger Str. 101, 10405 Berlin, Germany",ChIJ0TpHfghOqEcRK2cwTG2DKbA,"Danziger Str. 101, 10405",52.537467,13.4307639,1, Wabe,10405,OK,street_address,52.537467,13.4307639
GEOMETRIC_CENTER,151737,"Hauptstraße, 95709 Tröstau, Germany",ChIJJ-eMYK6roUcR90nh0UvbjdE,"Hauptstraße, 95709 Tröstau",50.0155633,11.9464464,1, Waldbad Tröstau,95709,OK,route,50.0155633,11.9464464
ROOFTOP,59581,"Wrangelstraße 83, 10997 Berlin, Germany",ChIJtZyxiE1OqEcRc6Xor4a6w2A,"Wrangelstraße 83, 10997",52.4987934,13.4418563,1, Walther Bar,10997,OK,premise,52.4987934,13.4418563
ROOFTOP,60753,"Sonnenallee 27, 12047 Berlin, Germany",ChIJa6H_r7BPqEcRgS4xCsYNU7g,"Sonnenallee 27, 12047",52.486573,13.4295323,1, Warschau,12047,OK,premise,52.486573,13.4295323
ROOFTOP,127375,"Schiffbauergasse 4, 14467 Potsdam, Germany",ChIJc4-LueD1qEcRmkykYR7kw_M,"Schiffbauergasse 4, 14467 Potsdam",52.4025105,13.0731726,1, Waschhaus,14467,OK,street_address,52.4025105,13.0731726
ROOFTOP,3213,"Falckensteinstraße 49, 10997 Berlin, Germany",ChIJK68FjVFOqEcRuXy-g00QYzQ,Falckensteinstrasse 49; Kreuzberg; 10997,52.501026,13.445226,1, Watergate,10997,OK,street_address,52.501026,13.445226
ROOFTOP,21186,"Hallesches Ufer 32, 10963 Berlin, Germany",ChIJ8UKriixQqEcRLGaGyWPuqxo,Hallesches Ufer 32; Kreuzberg; 10693,52.499064,13.386289,1, WAU (Wirtshaus Am Ufer),10963,OK,premise,52.499064,13.386289
APPROXIMATE,97533,"13189 Berlin, Germany",ChIJryM4lHNSqEcR4PQ_lUkgIRw,"er Str., 13189",52.5600917,13.4222482,1, Wbb Willner Brauerei,13189,OK,postal_code,52.5600917,13.4222482
ROOFTOP,3067,"Alexanderstraße 7, 10178 Berlin, Germany",ChIJzUBDKBlOqEcRiZcv2MLSNQo,Alexanderstrasse 7; Mitte; 10178,52.5230361,13.4166955,1, Weekend,10178,OK,street_address,52.5230361,13.4166955
ROOFTOP,17924,"Schlesische Str. 42, 10997 Berlin, Germany",ChIJESZQAFJOqEcR8_j_5jN2rNs,Schlesische Strasse 42; Kreuzberg; 10997,52.500543,13.443569,1, Wendel,10997,OK,street_address,52.500543,13.443569
ROOFTOP,60330,"Emser Str. 124, 12051 Berlin, Germany",ChIJN9SMqJ5PqEcRykXLQ-KoPow,"Emser Str. 124, 12051",52.4690073,13.4360672,1, Werkstadt Kulturverein,12051,OK,street_address,52.4690073,13.4360672
ROOFTOP,21423,"Skalitzer Str. 133, 10999 Berlin, Germany",ChIJTUibXzNOqEcRUnvXhWai0wg,Skalitzer Strasse 133; Kreuzberg; 10999,52.499294,13.419727,1, West Germany,10999,OK,street_address,52.499294,13.419727
ROOFTOP,119767,"Wiener Straße 20, 10999 Berlin, Germany",ChIJ5xsyJUtOqEcRpCFN7LcBETM,"Wiener Straße 20, 10999",52.4975324,13.4310199,1, Wild At Heart,10999,OK,street_address,52.4975324,13.4310199
ROOFTOP,149771,"Spreewaldpl. 5, 10999 Berlin, Germany",ChIJXeyMD0tOqEcRA8Q3-xxJDaE,"Spreewaldplatz 5, 10999",52.4986816,13.431612,1, Wildeküche,10999,OK,premise,52.4986816,13.431612
ROOFTOP,149588,"Wildenbruchstraße 68, 12045 Berlin, Germany",ChIJU2j23ahPqEcRbSJcAlSZDCk,"Wildenbruchstrasse 68 (Ecke Harzerstraße), 12045 Neukölln",52.486379,13.44612,1, Wildenbruch Bar,12045,OK,street_address,52.486379,13.44612
ROOFTOP,150697,"Landsberger Allee 268, 10367 Berlin, Germany",ChIJDQ_ngCdMqEcRi_MNCFkMOKk,"Landsberger Allee 268, 10367",52.532953,13.4937347,1, Windobona Indoor Skydiving Berlin,10367,OK,street_address,52.532953,13.4937347
GEOMETRIC_CENTER,82173,"Wittenbergpl., 10789 Berlin, Germany",ChIJDd5oBlRQqEcRwK27kxOsiU4,"Wittenbergplatz, 10789",52.501638,13.3426468,1, Wittenbergplatz,10789,OK,route,52.501638,13.3426468
ROOFTOP,123746,"Prinzenstraße 1, 10969 Berlin, Germany",ChIJPfXUjNJPqEcRnjmFjb1eXEs,"Prinzenstraße 1, 10969",52.49698,13.40851,1, Wonder Ballroom,10969,OK,street_address,52.49698,13.40851
ROOFTOP,47644,"Skalitzer Str. 67, 10997 Berlin, Germany",ChIJYdO5zk1OqEcRq5BGZGUbtw4,Skalitzerstrasse.67 - 10997,52.50007,13.43963,1, X-Lab,10997,OK,street_address,52.50007,13.43963
ROOFTOP,93297,"An der Schillingbrücke 3, 10243 Berlin, Germany",ChIJJWdfRDhOqEcRaImccyUdyv8,"An der Schillingbrücke 3, 10243",52.5092548,13.4305315,1, Yaam,10243,OK,street_address,52.5092548,13.4305315
ROOFTOP,8822,"Prenzlauer Allee 80, 10405 Berlin, Germany",ChIJcXMpM_xNqEcRfr_uheSTOE8,Prenzlauer Allee 80; Prenzlauer Berg; 10405,52.54294,13.42784,1, Zeiss Grossplanetarium,10405,OK,street_address,52.54294,13.42784
ROOFTOP,158589,"Ziegrastraße 11, 12057 Berlin, Germany",ChIJH4zU5g1PqEcRT5yaMWF4hjY,"Ziegrastraße 11, 12057",52.4764363,13.459215,1, Ziegrastraße 11,12057,OK,street_address,52.4764363,13.459215
ROOFTOP,157913,"Ziegrastraße 13, 12057 Berlin, Germany",ChIJf25lxA1PqEcRwruxHJTSt_s,"Ziegrastraße 13, 12057",52.476398,13.4596611,1, Ziegrastraße 13,12057,OK,street_address,52.476398,13.4596611
ROOFTOP,58535,"Ziegrastraße 15, 12057 Berlin, Germany",ChIJ_0bPwQ1PqEcRHSDvFIKsrfI,"Ziegrastraße 15, 12057",52.4762688,13.4591095,1, Ziegrastraße 15,12057,OK,street_address,52.4762688,13.4591095
ROOFTOP,95798,"Siemensstraße 27, 10551 Berlin, Germany",ChIJM0fIUWxRqEcRqWLX_-Qybvk,"Siemensstraße 27, 10551",52.533799,13.336468,1, ZK/U (Zentrum für Kunst und Urbanistik),10551,OK,street_address,52.533799,13.336468
